,SLC44A4,PCAT29,SPDEF,BIRC5,SLC7A13,C5AR2,SPAG5,PTTG1,MLPH,ROPN1,KLK7,AURKA,MELK,FOXC1,ESR1,TPX2,GATA3,FABP7,GATA3-AS1,UBE2C,CCDC170,CT62,GTF2IP7,CNN1,ASF1B,KIFC1,LINC02188,BLACAT1,HJURP,AGR2,EGFR,CDCA8,POLR2F,MIA,TFF3,PRR15,RGMA,RRM2,FAT2,KIRREL3-AS1,SFRP1,KLHL29,CA12,IRX1,PADI2,CYP2B7P,KLK6,FGFBP1,STAC,BUB1,CKAP2L,PIK3C2G,ANXA9,NDC80,FAM171A1,CCNE1,SYNM,ERBB4,LINC01354,PIMREG,ART3,LINC00092,GTSE1,OCA2,CDCA2,CFAP61,PRR11,TTC6,CYP2T1P,SNHG26,OIP5,RERG,GREB1,ABCC8,RARA,E2F8,POTEKP,CNTNAP3,PSAT1,ASPM,SKA1,SGO1,OLAH,GRIA4,TBX19,KCNK5,STX19,NSG1,THSD4,KIF20A,TUBA3E,NEK5,MYBL2,SOX9-AS1,COL17A1,FSIP1,ARHGEF4,AURKB,VGLL1,FERMT1,HMMR,KIF15,ANKRD30A,FAM47E,TOP2A,KIF2C,RAD51,ZP2,MTFR2,CDKN3,NCAPH,E2F2,KCNMB1,NCAPG,KRT17,NEIL3,CLDN19,RNASE7,KIF14,ERBB2,LINC02303,STAC2,SPNS2,GFRA1,TPO,ARMT1,CCNB1,TSLP,CDC25C,GRB7,ACE2,BBOX1,TMEM86A,MAG,RGS22,CDC6,PGAP3,TRPV6,MRPS30-DT,TCAP,ADAMTS9-AS2,ORC6,NUSAP1,ACADSB,FZD9,ORMDL3,PNMT,CFAP99,CCNB2,MAD2L1,MAPT,TRIM29,GSDMB,SLC39A6,PCLAF,TFF1,FOXA1,TTK,CHST3,PDE1C,KIF4A,KIF18A,ATP13A5,LINC01843,NUF2,PGR,PARD6B,KNL1,KRT7,CEP55,ANXA8,LINC02130,SILC1,ABCC11,RAD54L,SRARP,PAK5,PLEKHD1,BCL11A,AR,SPINK8,EXO1,HID1,ECRG4,CDC45,CDH22,STARD3,KIF18B,S100B,MEMO1P1,MIEN1,UBE2T,CDK1,TMEM45B,DSC3,LINC01087,SIDT1,ULBP3,CCNA2,UGT2B28,C11orf91
544,0.19593006,0.05867224,0.26495638,0.04734429,0.01128069,0.19916435,0.0965712,0.12512143,0.18295124,0.0,7.798366e-06,0.09044601,0.113514885,0.011176158,0.15259175,0.079695664,1.0,0.0,0.072293095,0.09949269,0.14065285,0.08647411,0.24381627,0.0046226396,0.091977105,0.15789473,0.00011906179,0.00090620754,0.19710669,0.018221434,0.00060594606,0.16742295,0.003888025,9.3179275e-05,0.05196881,0.10065174,0.022956932,0.09667835,0.0003560549,0.0,0.00013377896,0.012277,0.20625913,0.0005464251,0.010617677,0.0028438983,0.0,0.0,0.0024775472,0.118065655,0.16761121,0.0062080952,0.08449834,0.1406409,0.048479427,0.006251944,0.0008526491,0.3501296,0.0121673,0.05430553,0.00029357654,0.000911577,0.14347054,0.000297885,0.040366486,0.0719671,0.007180456,0.10696149,0.011970639,0.019736843,0.17286246,0.20870557,0.10816318,0.1566736,0.037821703,0.12595005,0.034375,0.004388371,0.0014373614,0.07533195,0.25932965,0.088023335,0.0,0.00041407868,0.03626943,0.0052106017,0.0010570824,0.0011870076,0.37904617,0.13497917,0.001226367,0.08692422,0.011691985,0.0037724462,0.00017512112,0.21719517,0.0039503383,0.06309108,5.4309454e-05,0.002801494,0.13165873,0.13894537,0.008133624,0.11420119,0.043178044,0.065362744,0.17721228,0.0,0.035714287,0.05957902,0.14566873,0.07679935,0.018316196,0.27341774,1.6439366e-05,0.2860082,0.0,0.0,0.08598776,0.0062030875,0.0,2.6632293e-05,0.008446413,0.11848241,0.056697816,0.17192708,0.12243074,0.027548209,0.17962371,0.014947701,0.00037548316,9.127419e-05,0.022943258,0.011841327,0.025282497,0.018802764,0.012404017,0.002675469,0.00468706,0.00017805827,0.011741683,0.13665178,0.23509604,0.09408743,0.0,0.021850407,0.00020662608,0.45930234,0.16321579,0.21829882,0.2390591,8.244508e-05,0.004239831,0.101558074,0.26667783,0.04163628,0.4407704,0.032347284,0.012103624,0.004247036,0.15403804,0.12695193,0.00096401025,0.0024813896,0.07478769,0.0027166097,0.01180838,0.107890494,0.0012548838,0.06821545,0.0002248707,0.18466899,0.0,0.006473158,0.15866248,0.19610944,0.002079002,0.0051252847,0.0010996866,0.013012965,0.0016079522,0.109318994,0.2415656,0.0017423672,0.17721783,0.0,0.013463104,0.044575848,0.0003070396,0.03932584,0.015663281,0.109416194,0.065901704,0.0005144916,5.42018e-05,0.03449605,0.2056749,0.008561644,0.10417034,3.7330843e-05,0.0
946,0.1446241,0.027809033,0.28477544,0.024213074,0.02322495,0.07994429,0.02728907,0.10442976,0.20745319,0.008443605,0.0003899183,0.027054563,0.042249937,0.018143112,0.12958042,0.036596987,0.22219554,0.00012473817,0.045087777,0.042945858,0.08286715,0.19549137,0.15598184,0.009394397,0.06898283,0.07903558,0.010417907,0.0036248302,0.057727084,0.19600412,0.002941238,0.06693137,0.0311042,0.017144987,0.055394653,0.06738684,0.05513588,0.040675398,0.0023736993,0.038690478,0.029475234,0.036831,0.12191224,0.014585348,0.023622423,0.0011441816,0.00045642417,0.00033346302,0.015794363,0.050644085,0.060498726,0.012292028,0.14094152,0.06574263,0.05521765,0.00251944,0.017093582,0.1135005,0.05247148,0.031128405,9.785885e-05,0.029170465,0.06914421,0.01429848,0.03784358,0.03564085,0.0023698236,0.15150233,0.026470056,0.05526316,0.11431227,0.056067426,0.1788145,0.008316008,0.10845532,0.026523963,0.08061079,0.017004937,0.0049172887,0.037078857,0.027276428,0.026424158,0.00017047391,0.0014492754,0.04996299,0.014954267,0.0010570824,0.011222618,0.13873748,0.12079193,0.0039856923,0.13150074,0.02093681,0.019314924,0.004564824,0.16022171,0.015962593,0.031610314,0.00149351,0.0089381,0.09398008,0.060051512,0.06214799,0.13017751,0.102427214,0.027205655,0.079321414,9.848335e-05,0.02945508,0.038262572,0.07225974,0.025465753,0.018851757,0.073037975,0.003310888,0.04063786,0.004756871,0.0033068783,0.056488313,0.07547266,0.0,0.0015713052,0.04597064,0.19751029,0.16510902,0.06681194,0.08217565,0.027548209,0.12140574,0.049122635,0.00026504693,0.0026469515,0.026283354,0.004144464,0.024876026,0.034967385,0.08365221,0.0039263377,0.002718495,0.00019876272,0.032289628,0.026297253,0.125414,0.06004298,0.022494262,0.038800996,0.0008141067,0.14244185,0.06890974,0.08462341,0.13276362,0.009528296,0.003104861,0.07264524,0.13308811,0.02626768,0.4134201,0.031746034,0.03832814,0.0060166344,0.065559715,0.045224093,0.0006426735,0.2146402,0.04100082,0.037753474,0.012385835,0.05590062,0.06806426,0.054379996,0.0033730606,0.027874565,0.009365245,0.051638365,0.06508079,0.13822553,0.0,0.0060744113,0.015340627,0.28155434,0.0013155972,0.06451613,0.084956735,0.0076030567,0.06872137,0.014629948,0.059599053,0.0163748,0.011388377,0.058426965,0.03180827,0.044915255,0.045415312,0.026496314,0.005838308,0.12083253,0.115079045,0.0051369863,0.055604436,3.7330843e-05,0.013888889
1189,0.01023816,0.010930718,0.122598134,0.001270757,0.00132714,0.017200558,0.0031141646,0.0067029335,0.04610071,0.14039068,0.0066598044,0.0028299752,0.0033935693,0.06657313,0.021088514,0.0015985245,0.036975864,0.00046817315,0.0061062044,0.002449051,0.031044446,0.038746037,0.014134277,0.18624763,0.0063259364,0.009938253,0.11548994,0.009062075,0.0036166366,0.017396804,0.0137462765,0.009831726,0.11430793,0.036805812,0.005211409,0.007992346,0.09084666,0.0022335607,0.13450962,0.003968254,0.27157128,0.27182046,0.03573478,0.14564331,0.16084063,0.00019498914,0.013667368,0.016395265,0.027098171,0.0043112403,0.0028336637,0.27824682,0.02810271,0.002543235,0.1137746,0.00096423016,0.09431923,0.04353806,0.092775665,0.005582812,0.0005871531,0.19963537,0.0056262957,0.019362526,0.0038507506,0.004797807,0.00023479821,0.036288615,0.0024630947,0.64736843,0.025092937,0.037575617,0.08774462,0.016299376,0.008487364,0.0021715527,0.009872159,0.21448164,0.010843252,0.0018968477,0.0040711085,0.0022306107,0.0043470846,0.23664597,0.105477415,0.008436982,0.15961945,0.12862846,0.095203,0.0032061557,0.012468063,0.029717682,0.0025196678,0.13460088,0.23712568,0.007991751,0.03982586,0.006995725,0.008662358,0.068436496,0.0040421537,0.0056933714,0.009489228,0.15798816,0.0013732703,0.00341992,0.017652452,0.0001969667,0.005891016,0.0049946485,0.00991237,0.0025465754,0.26231793,0.0051898733,0.10286111,0.0061728396,0.384778,0.108465604,0.0012552958,0.010892525,0.0,0.08367866,0.041678205,0.023098476,0.13208723,0.01095562,0.011211309,0.16666667,0.005679801,0.023273777,0.0011264494,0.2761957,0.010060042,0.0008880995,0.0071538896,0.002190458,0.020570636,0.01789437,0.005749461,6.2113344e-05,0.28669277,0.008922283,0.00618238,0.036097426,0.004590666,0.022163065,0.00024381877,0.029069766,0.0067939176,0.027830929,0.09271871,0.14536247,0.0024525793,0.017286394,0.009697375,0.0025174774,0.037727553,0.006914382,0.15494055,0.12537605,0.0024945433,0.012979112,0.218509,0.008684863,0.002556844,0.017794648,0.0021035885,0.005291005,0.19184959,0.0029594554,0.122104794,0.010452962,0.0,0.0010772274,0.0053859963,0.015143128,0.34615386,0.0018982536,0.05668884,0.034789518,0.0020464845,0.0064217444,0.0419012,0.107472375,0.014785507,0.017211704,0.0121989995,0.0025017057,0.032546196,0.031460673,0.0066403197,0.00480226,0.002081641,0.004844795,0.015493971,0.008286761,0.032955006,0.061643835,0.0018769428,5.5996265e-05,0.027777778
316,0.0011631656,0.00048223755,0.02986856,0.19104287,0.00066357,0.003133705,0.12061769,0.4228677,0.0019458906,0.070321366,0.00037432156,0.29731718,0.26147452,0.07501572,0.0005797782,0.24867815,0.020214608,0.00057914155,0.00038163777,0.36556458,0.0039343457,0.0007044734,0.0020191823,0.019441182,0.23692137,0.59023815,0.40689367,0.5201631,0.38099876,0.0003705989,0.002648764,0.7318964,0.22861587,0.07929556,0.0002249529,0.0005979311,0.123908564,0.07128952,0.015508169,0.42063496,0.053325173,0.050450794,0.00208403,0.22420242,0.27561083,2.2074242e-05,0.0012298096,0.0012782749,0.033446886,0.17852691,0.20841597,0.009684629,0.010651451,0.6912513,0.38694096,0.041897357,0.06909503,0.0011373856,0.074524716,0.3236339,0.0072415546,0.49498633,0.2977495,0.00357462,0.22984996,0.0020562029,0.018199591,0.0013753703,0.00039409508,0.32368422,0.48977694,0.013475987,0.0019102604,0.001995842,0.009443818,0.11772917,0.0002840909,0.11025782,0.20153318,0.14605728,0.7159723,0.11753603,0.029491987,0.008902691,0.08993337,0.102905355,0.06712473,0.009496061,0.005116796,0.33648607,0.00010219724,0.0027241209,0.5176921,0.07650521,0.011978284,0.0013534416,0.0054014833,0.42907113,0.21547276,0.22185165,0.21582215,0.20550358,0.00016138144,0.01775148,0.09538438,0.36792958,0.34869325,9.848335e-05,0.25441825,0.1311987,0.32337308,0.06031363,0.028706085,0.47987342,0.077541195,0.28446501,0.006342495,0.01058201,0.19064806,0.009725675,0.0,0.03591631,0.040293545,0.00044883453,0.011838006,0.0115739,0.3434885,0.019283747,0.35889244,0.02474525,0.006140254,0.23366192,0.007634498,0.00074008293,0.00081294205,0.03858084,0.009647569,0.13478109,0.00028122362,0.0002029036,0.02446184,0.302888,0.3389269,0.013628262,0.06702372,0.009844297,4.9590257e-05,0.0,0.79092526,0.26726386,0.0017791259,0.12618808,0.0030135415,0.015840717,0.8209329,6.5933935e-05,0.0027921908,0.22835498,0.14598669,0.018757742,0.5700031,0.3064287,0.0023564696,0.0012406948,0.22061911,0.0005011775,0.004372164,0.23349436,0.19054197,0.2968334,0.03845289,0.0,0.009712106,4.8964885e-05,0.38263017,0.00019769097,0.008316008,0.002942293,0.036894485,0.0036956337,0.00029235493,0.57959974,0.010555628,0.009899814,0.7346939,0.0103270225,0.015890494,0.2716625,0.046865404,0.05730337,0.0046772296,0.18003766,0.20971264,0.0019293432,0.09160104,0.00028907304,0.006931496,0.22945206,0.24975073,0.0,0.8194445
127,0.06788971,0.050313454,0.11455263,0.022066524,0.00597213,0.082451254,0.026646974,0.057994947,0.07289268,0.009073725,0.013280617,0.040525243,0.033341818,0.030722335,0.01573474,0.033246234,0.17473951,0.0001765774,0.0075782356,0.03336832,0.085387595,0.1171187,0.16860172,0.0345766,0.05060749,0.055395473,0.011608524,0.013593113,0.05619697,0.069695875,0.010202092,0.07978824,0.02021773,0.012299664,0.014553985,0.021126902,0.06798783,0.0332985,0.0378605,0.0029761908,0.03594268,0.079992324,0.10580325,0.017443571,0.023994805,0.0006548692,0.007949388,0.0015561607,0.03886652,0.038801163,0.06078209,0.049540598,0.080979556,0.056205492,0.14800239,0.0039813374,0.02731522,0.049992062,0.06996197,0.029436644,0.00041100715,0.03281677,0.06218537,0.00655347,0.047669634,0.026045237,0.0044065616,0.083051205,0.04605987,0.21578948,0.05576208,0.035605885,0.30708495,0.10370062,0.019560866,0.028850626,0.026207386,0.15633571,0.010036312,0.04742119,0.028769169,0.027282085,0.00025571085,0.03768116,0.07401924,0.003968446,0.019027485,0.02989101,0.15019466,0.09442129,0.008482371,0.058940068,0.022858283,0.05326694,0.04264783,0.06477185,0.022573363,0.047026817,0.0035572692,0.029348986,0.09975459,0.06777823,0.091761485,0.20650887,0.03250073,0.03458346,0.09032554,0.002462084,0.030191459,0.027202995,0.0801609,0.03163115,0.0480934,0.08949367,0.005914883,0.07510288,0.044397462,0.02116402,0.044719916,0.034475755,0.00041655096,0.008282643,0.0894489,0.03299924,0.16261682,0.05468008,0.077219926,0.110192835,0.073837414,0.01602678,0.0013031474,0.053304125,0.08071892,0.002812315,0.016665312,0.014213993,0.034412798,0.011466295,0.004312095,0.00056730193,0.23581213,0.030993192,0.055144623,0.017105218,0.0035195104,0.024834068,0.021885835,0.04360465,0.063490786,0.07818751,0.11600776,0.029197337,0.006027083,0.010132079,0.17572314,0.0015624344,0.19496965,0.036676288,0.066959225,0.026897894,0.06680699,0.05718921,0.013710368,0.027295286,0.026481599,0.03642934,0.0036768606,0.07763975,0.060397875,0.0560077,0.020238364,0.017421603,0.00381547,0.020281255,0.05543088,0.1347857,0.07172557,0.01594533,0.021443889,0.25926018,0.00087706477,0.04853644,0.07306827,0.021660792,0.046438985,0.037865747,0.03413083,0.022856493,0.037821695,0.04269663,0.011690485,0.0433145,0.04340983,0.05680844,0.0129774595,0.025438428,0.09862181,0.05479452,0.055897705,0.00031731217,0.013888889
528,0.07143679,0.013341906,0.27152836,0.008174059,0.031187791,0.09422006,0.01595608,0.04245191,0.16307938,0.0002520479,0.00014816895,0.02048902,0.028930178,0.010571388,0.10491784,0.017722102,0.1101018,0.0,0.021644313,0.022522522,0.11839921,0.028707292,0.06259465,0.0121903485,0.02500251,0.04481035,0.0,0.0,0.036166366,0.032331355,0.0043046167,0.0480242,0.00155521,0.0014908684,0.012885584,0.02495366,0.013195331,0.007397389,0.0015429045,0.0,0.0005307297,0.017840015,0.06579833,0.0018914716,0.0047168457,9.565505e-05,0.00015214138,0.00011115434,0.0018581604,0.021348432,0.026494758,0.0072013903,0.042843558,0.017293999,0.023792487,0.0025816485,0.0006141103,0.083293654,0.0038022813,0.028421588,3.914354e-05,0.001823154,0.028427599,0.0,0.010888329,0.041124057,0.00096103444,0.21709691,0.0026765629,0.013157895,0.053903345,0.07248187,0.28440237,0.13189189,0.021051262,0.011478207,0.007883523,0.009873834,0.0017399637,0.019149128,0.025512282,0.011496224,0.0,0.0,0.0125832725,0.0020326187,0.0058139535,0.0022661055,0.09824805,0.045767877,0.004598876,0.11961367,0.0090272995,0.0016598763,0.00077053293,0.012438773,0.006933247,0.03342402,0.0006245587,0.002801494,0.043164432,0.013962315,0.031501655,0.308284,0.014532398,0.020058407,0.069692805,0.0,0.02209131,0.017035319,0.042522628,0.010387347,0.0042844904,0.046455696,0.00062798377,0.031893004,0.0,0.00066137564,0.022438413,0.015264864,0.03068592,3.728521e-05,0.062032677,0.09373711,0.13208723,0.06849336,0.044235926,0.03443526,0.049343273,0.017400153,6.626173e-05,0.001004016,0.057537083,0.0019242156,0.0042272983,0.0052762856,0.028540367,0.00771369,0.0038121424,0.00025259427,0.0058708414,0.07513501,0.04051667,0.052433867,0.0010711553,0.038010415,0.0017811168,0.14244185,0.034859266,0.046268918,0.3373631,0.0029915788,0.0048529757,0.022589035,0.10249122,0.0018461501,0.24477838,0.023989901,0.036593996,0.0060166344,0.03593701,0.035084162,0.00010711225,0.0012406948,0.018445803,0.2724412,0.010358848,0.046928916,0.3602571,0.032480028,0.0008994828,0.12195122,0.021852236,0.06659225,0.026256735,0.15356635,0.001039501,0.20282839,0.000109968656,0.12465241,0.0051893,0.02270012,0.11059014,0.00031679403,0.027488546,0.0008605852,0.016254991,0.02478963,0.0010327694,0.026966292,0.011436682,0.03210923,0.019547116,0.1469302,0.00030972456,0.009057622,0.054641265,0.0051369863,0.022230042,3.7330843e-05,0.027777778
29,0.31714115,0.04758077,0.20430566,0.010973159,0.02388852,0.22771588,0.02494542,0.05022343,0.17333442,0.0,9.358039e-05,0.037299074,0.032238904,0.0026367991,0.47175232,0.036427915,0.33140147,0.0,0.06607785,0.040934138,0.32937852,0.27967593,0.14588593,0.010848291,0.04398032,0.04481035,0.00017859269,0.0,0.04131312,0.027926857,0.00069143844,0.036963508,0.000777605,0.0010249721,0.014516492,0.06926036,0.009418229,0.042109795,0.0028484392,0.0,0.00058117096,0.028774219,0.28668088,0.0009667521,0.0059963143,0.14558698,8.874914e-05,0.0,0.0041808607,0.03277581,0.045480307,0.00037248572,0.22848313,0.051754832,0.019499106,0.0023950231,0.002623926,0.08059567,0.009885931,0.011165624,7.828708e-05,0.0,0.066331066,0.00119154,0.034922324,0.029814942,0.00103202,0.12748624,0.14187424,0.025,0.10966543,0.07185758,0.09380086,0.00989605,0.049749512,0.031177292,0.07776988,0.0005485464,0.0014373614,0.047601845,0.013434659,0.028826354,0.0,0.000621118,0.04589193,0.002629499,0.0015856237,0.0012949174,0.29506397,0.07646681,0.00081757794,0.12332838,0.013885365,0.0016598763,0.0020430798,0.1140758,0.0049177683,0.015805155,5.4309454e-05,0.003335112,0.0599105,0.044191405,0.097135484,0.09349113,0.025783287,0.019328311,0.05983494,0.0,0.02687776,0.024794862,0.05114208,0.01407318,0.016602399,0.050253164,0.0024264504,0.038580246,0.0036997886,0.0019841269,0.037658878,0.029959714,0.00013885032,6.924396e-05,0.022500692,0.1259542,0.041121494,0.16671693,0.05743765,0.002754821,0.051473197,0.014444948,0.00046383214,0.0009127419,0.23313054,0.020722322,0.015202016,0.008058327,0.028120907,0.0002779708,0.16873418,3.7268008e-05,0.008806262,0.015731392,0.09742769,0.07484188,0.0012241775,0.019460797,3.7192694e-05,0.23837209,0.043998703,0.044964343,0.3168594,0.0035922502,0.0033788192,0.06769647,0.09396422,0.017416548,0.4483335,0.030784031,0.035921574,0.025393736,0.057920173,0.028391806,0.0027849185,0.17121588,0.03150397,0.04564417,0.04041011,0.07338394,0.048566114,0.030926311,0.0051720263,0.020905923,0.0,0.025256086,0.024236985,0.10908588,0.001039501,0.01983675,0.0005498433,0.28884932,0.003800614,0.06078255,0.1284407,0.0013859739,0.045814242,0.0025817556,0.016448872,0.024903344,0.0002791269,0.06966292,0.011291651,0.07109228,0.022364948,0.044803634,0.000882715,0.11640008,0.29695985,0.006849315,0.032611884,0.0007279514,0.055555556
52,0.22816473,0.059154473,0.39814925,0.065066196,0.06370272,0.10605849,0.064947985,0.16291043,0.24740966,0.00012602395,2.3395098e-05,0.09887934,0.09128701,0.0031206151,0.22840692,0.12765141,0.26500204,8.0998814e-07,0.08859448,0.16754131,0.21331531,0.06093695,0.124684505,0.0054241456,0.12762325,0.2019994,0.0,0.0,0.21268605,0.11899328,0.00038696555,0.13149934,0.005443235,0.0009317928,0.041916225,0.18759093,0.015353674,0.04477367,0.0011868497,0.0,0.0009605769,0.005754844,0.08191436,0.0010508175,0.004611815,0.111026086,5.0713796e-05,0.0,0.0024775472,0.10159983,0.11476339,0.007946362,0.2777461,0.12474568,0.02033393,0.008460342,0.0029893469,0.123578265,0.006844106,0.14295381,7.828708e-05,0.0,0.20743264,0.00119154,0.10184571,0.054146677,0.002992312,0.12970799,0.041987553,0.007894738,0.17286246,0.060943324,0.07857537,0.13596673,0.06383631,0.074763454,0.11967329,0.0038398246,0.0005043373,0.08978412,0.08915728,0.049245026,0.00025571085,0.0010351967,0.034418948,0.003097324,0.0021141649,0.0017265566,0.07760011,0.16014749,0.01410322,0.059930656,0.098484576,0.1190584,0.00096900354,0.03866976,0.057481457,0.14976034,0.0,0.0008004269,0.09513498,0.056798156,0.0063745664,0.27337277,0.03890381,0.049377497,0.14213663,0.0,0.08394698,0.08999286,0.15644304,0.03819863,0.0065338477,0.08848101,0.0005753778,0.09207819,0.0015856237,0.0,0.16742508,0.013294246,0.00013885032,2.1305834e-05,0.031016337,0.5405453,0.04797508,0.06818422,0.13729791,0.008264463,0.16435924,0.017584087,6.626173e-05,0.00054764515,0.02083582,0.0059206635,0.05706853,0.019330392,0.024362892,0.0033703959,0.010374027,0.00011594492,0.0058708414,0.06527354,0.14909472,0.049175315,0.0061208876,0.031033652,0.0002314212,0.3110465,0.13264316,0.079492085,0.15873595,0.0033684706,0.007879563,0.22706994,0.15649557,0.0011428548,0.2692815,0.05976431,0.031603906,0.005308795,0.19979732,0.16528088,0.00010711225,0.115384616,0.11432745,0.05961734,0.0068764365,0.07867494,0.03049684,0.10284109,0.0024735776,0.20905924,0.0,0.030524708,0.071588874,0.006721493,0.0,0.041192103,0.0008247649,0.25875458,0.00073088735,0.16965352,0.15037307,0.0010691799,0.13536026,0.006024096,0.010492845,0.10996134,0.004884721,0.05955056,0.022583302,0.17711864,0.08829204,0.015949236,0.0001703485,0.084505685,0.13186055,0.0017123288,0.062291045,7.4661686e-05,0.041666668
718,0.084588625,0.14290306,0.16465284,0.03996016,0.00464499,0.08600279,0.040387824,0.060229257,0.109113775,0.0015122874,0.0002495477,0.049184967,0.08950539,0.0040882477,0.21248136,0.050184447,0.20004906,8.909869e-06,0.010413259,0.121228024,0.063011,0.03768933,0.038869258,0.014110235,0.06561904,0.07815348,0.0023812358,0.00090620754,0.065238565,0.17060548,0.001100902,0.081017196,0.00155521,0.0029817368,0.042159922,0.05142208,0.0075542037,0.039056577,0.013134469,0.0,0.0065156934,0.011893343,0.14373119,0.0052540875,0.0047359425,0.06393068,0.00021553363,0.0005557717,0.010065035,0.06383752,0.06432417,0.015520238,0.04636234,0.078204475,0.02838402,0.009611198,0.010389123,0.10273501,0.012927757,0.058534935,0.0,0.0,0.0803968,0.00119154,0.059885807,0.03495545,0.003019614,0.05914092,0.007898323,0.02631579,0.12825279,0.05011517,0.044218987,0.024781706,0.051894568,0.057080813,0.017684659,0.014262206,0.003732096,0.07040918,0.036232866,0.046156485,0.00025571085,0.0070393374,0.027017023,0.00079046283,0.0042283298,0.007553685,0.13166016,0.114620075,0.004190087,0.15279841,0.053801253,0.0052814246,0.018446092,0.0739237,0.007658819,0.06866174,0.00013577363,0.008804696,0.091670275,0.0703538,0.01997902,0.081656806,0.044082526,0.037273284,0.11416782,0.0,0.0706922,0.037905812,0.087056465,0.013805119,0.016923737,0.12088607,0.008298592,0.074074075,0.012156448,0.0046296297,0.094774835,0.018188698,0.0,0.0027111673,0.0210468,0.08404096,0.042990655,0.04297046,0.13205785,0.022038568,0.092651755,0.008105357,8.834898e-05,0.012869661,0.021074396,0.013617526,0.0043898867,0.017779484,0.027692888,0.0012856149,0.00046870604,0.00011594492,0.008806262,0.106597796,0.08826452,0.026601322,0.0012241775,0.026004307,8.265043e-06,0.11046512,0.07610806,0.15472256,0.03545127,0.009528296,0.0013045634,0.03490952,0.19194116,0.034753177,0.23667663,0.054894183,0.02339326,0.00973279,0.0880106,0.09308457,0.021529563,0.19975185,0.059903204,0.0035281756,0.01886748,0.081665516,0.041342624,0.08360462,0.0038228019,0.031358887,0.0,0.0034471278,0.05789946,0.015854815,0.014553014,0.020311313,0.0037939185,0.11975298,0.006870341,0.10468937,0.098618366,0.0034055358,0.07496877,0.011187607,0.019411376,0.044689562,0.005219673,0.051685393,0.009390717,0.07071563,0.046100732,0.0016720975,0.004057392,0.019078821,0.13672476,0.023972603,0.099595286,0.00048530096,0.055555556
1143,0.010883084,0.01816428,0.02920547,0.0014081362,0.00530856,0.016643455,0.011429304,0.005440062,0.034650616,0.024952743,0.00801672,0.00679194,0.0053448714,0.05237312,0.030214516,0.004780203,0.05053902,0.00047303308,0.0041980157,0.0035861104,0.06786746,0.02236703,0.059061084,0.1668251,0.005171202,0.011349603,0.032206215,0.026733123,0.006120462,0.004759576,0.035944298,0.011722443,0.044323485,0.024692507,0.0023971545,0.0068164147,0.16148338,0.0033400955,0.19503896,0.0009920635,0.12431136,0.44120467,0.023508705,0.06969022,0.044771843,0.0005812884,0.007429571,0.049463682,0.08377206,0.0064928317,0.008642674,0.22547801,0.052496437,0.009282808,0.15974955,0.0025505442,0.22004436,0.07350685,0.10798479,0.0072745727,0.0006850119,0.053783044,0.012881256,0.022341376,0.0077015003,0.007882111,0.0012504369,0.118070245,0.014138163,0.2763158,0.03624535,0.04090156,0.023673078,0.023284825,0.016575431,0.003257329,0.011647727,0.34284148,0.016290095,0.0061421734,0.0042068125,0.003946465,0.13075349,0.22608696,0.122871935,0.0074045397,0.054968286,0.10629114,0.07285873,0.009778776,0.0005109862,0.045071814,0.0026828118,0.15497209,0.23075126,0.005542666,0.11415672,0.00829123,0.0052137077,0.099519745,0.0075068576,0.012606751,0.027418705,0.30177516,0.0031270855,0.0044189976,0.016506188,0.0012802836,0.0084683355,0.0033892258,0.015802328,0.0064334534,0.2044773,0.015316456,0.11969173,0.011316872,0.3335095,0.050925925,0.010042367,0.012000938,0.00027770063,0.054521628,0.13611189,0.045725018,0.4155763,0.0216775,0.01827931,0.58264464,0.010649627,0.014089342,0.0013252347,0.08041256,0.034355246,0.0,0.0630843,0.0020145818,0.018413417,0.029777622,0.0040933657,0.00017805827,0.63013697,0.013383423,0.011812762,0.08102701,0.017597552,0.080652654,0.00018596346,0.02616279,0.011727596,0.02478692,0.040730316,0.14623402,0.020246822,0.011557867,0.0103661595,0.0002877117,0.039178614,0.004930255,0.12680492,0.19819501,0.0062363576,0.014195904,0.06126821,0.043424316,0.003835266,0.006785829,0.0031818985,0.015067861,0.09949963,0.007398639,0.02878345,0.0034843206,0.003121748,0.012867972,0.012342908,0.010991618,0.37422037,0.004081245,0.0333205,0.14700678,0.0103786,0.009259259,0.041020572,0.087395556,0.011245315,0.08605852,0.019783627,0.005571981,0.40049127,0.083146065,0.006106815,0.008851225,0.0060926075,0.0095180925,0.038676854,0.013682791,0.049695987,0.12328767,0.007449117,0.002613159,0.25
